o1	o2	o3	o4	o5	agegroup	training	noise
2.15818265021	-0.0822029425491	-2.62379903296	-4.98824142473	-7.58824860478	1	0	0
1.83624942778	3.08094717426	4.07456752076	4.67076129205	5.49386207011	1	0	1
2.06355057868	-0.773149398839	-3.59115511603	-6.40735847792	-9.56928283263	1	0	0
1.84821389848	0.397202178538	-1.29184661744	-3.07151401272	-5.11173668798	1	0	0
1.90076292758	1.77339375826	2.13860918396	3.09063113146	2.51780205787	1	0	1
1.47002123486	-0.225355806918	-2.49572438366	-4.61407668946	-6.91426969818	1	0	1
2.59648132224	3.32867959079	4.71608187928	5.86442726963	6.97318016008	1	0	0
1.80838249588	-0.251642475209	-1.96769828779	-3.60891850088	-5.63691199145	1	0	1
1.83478852885	2.32126692616	2.02714299744	1.98688167926	1.84287952227	1	0	1
2.48004331835	2.07684292022	1.66021678101	1.56139194681	1.54784314305	1	0	0
2.09249951997	-0.428938855595	-2.46548312365	-5.44084594345	-7.82959654704	1	0	0
2.07130060681	1.26557779834	1.13708295997	0.64904425993	0.250887392873	1	0	0
2.26797544145	1.53538276638	1.43015829801	0.634756219168	0.200323036293	1	0	1
1.09476776451	0.890477811526	0.777752798933	0.441763961628	-0.266106189569	1	0	1
1.90046064291	0.720709835093	-0.103346022648	-0.786971272366	-1.61275001194	1	0	0
2.09133566722	0.188361311686	-2.76919507606	-5.21659958659	-7.5743314311	1	0	1
2.24480611094	4.29504879912	6.75057750277	9.21356978097	10.959792111	1	0	0
2.35326387396	2.51689004997	1.68113392173	2.56887208582	2.28436793039	1	0	1
2.17073228109	1.22841292637	1.32143734963	1.14225316183	1.13582737866	1	0	0
3.14864173926	0.645184739075	-0.512243247655	-2.60964432729	-4.88701907848	1	0	0
2.01771697304	4.48986856378	6.44543852949	8.87781747017	11.42082426	1	0	0
1.66085510392	0.646556166427	-1.03236798238	-2.34574386529	-3.57825795883	1	0	1
1.44185381811	1.52292133947	0.993075621526	0.806169096632	0.618755192393	1	0	1
1.60296000854	1.12244475622	0.709755289745	0.745391146349	0.0984541481347	1	0	0
1.97470880112	2.24367648963	1.35812326506	1.71031035825	1.14471549467	1	0	1
1.51172423999	2.16672585123	2.0633937907	2.40693345672	2.36550678049	1	0	0
1.88039768831	2.42609476947	2.86519235703	3.94363456644	4.38922084831	1	0	1
2.19256266673	0.118597519975	-1.66086009092	-3.21721879273	-5.25225176837	1	0	1
1.71859299728	0.769376093379	-0.320989454243	-1.09876561924	-2.39933030386	1	0	1
2.1689074456	2.29253175841	3.10615894711	2.82981967462	3.29306673663	1	0	0
1.57415801741	-1.09884573335	-4.40580389598	-7.76663118697	-10.3342162602	1	0	0
1.182270149	-1.31359937321	-4.16397758148	-6.94873150215	-9.66123838424	1	0	0
1.90325708469	-0.623484606199	-3.14248336866	-5.7294245474	-8.50364390229	1	0	1
1.9288321469	0.213629978839	-1.47688948777	-3.68187703492	-4.98804975861	1	0	0
1.54860937343	0.440335843585	-0.883883699414	-2.35234435412	-3.31387537798	1	0	0
2.26288456999	-0.753613228256	-2.78854223287	-5.58163319354	-7.90875820233	1	0	0
2.4429227514	0.823557866322	-0.495499068322	-1.90540706147	-3.27246283539	1	0	0
1.91156053045	-0.298816678678	-2.70730968526	-4.78606375213	-7.19047302798	1	0	0
1.81258332161	-1.21367061672	-3.92049488712	-6.37353913769	-9.31504447801	1	0	0
2.85995277125	1.55451872505	0.0935469662206	-0.952404061002	-2.24057921067	1	0	0
2.50882283817	0.657512073191	-0.859462621568	-2.73602708597	-4.53099768161	1	0	0
1.86708287024	-1.49016004243	-3.80198741193	-6.4773100158	-10.0077987665	1	0	0
2.58963126999	-0.844150934492	-3.13232862658	-6.33600133511	-9.1193444258	1	0	0
1.60504590598	0.867395859163	-0.509157606681	-1.454544144	-2.29441800699	1	0	0
2.37558589447	1.73751658205	0.969697137638	-0.588469304704	-1.53043733096	1	0	1
1.91505476728	0.297172826629	-1.60247716361	-3.297220852	-4.81786761626	1	0	0
1.85712524077	1.14930505543	0.953947500992	-0.249571740559	-0.807162842163	1	0	0
1.99842003999	0.891101416616	0.429199344337	-0.173102797235	-1.43810014434	1	0	1
2.57740780891	-0.283128012135	-2.2536823149	-4.05359693517	-6.89866890843	1	0	1
2.21944401323	0.155576002984	-2.25417936141	-4.68133677652	-6.57146141715	1	0	0
1.67331052793	0.836792520435	0.935888318457	-0.77249648196	-1.26438700614	1	0	0
2.46873184965	-0.0334297941621	-3.50099856288	-6.62414112498	-9.10155993274	1	0	1
2.52770118473	0.65266137084	-0.406535059701	-1.73874107398	-2.9670224532	1	0	1
1.56058099201	3.16603851673	4.33816813049	5.54250601865	6.9465002137	1	0	0
2.02979645304	0.181834491105	-1.83704014853	-3.4508572104	-5.68557758006	1	0	1
2.25084920941	1.34837782827	0.54974644177	-0.686741840894	-1.07041740047	1	0	0
1.8038841515	-0.745272445474	-3.37486313984	-5.9381537256	-8.26596078492	1	0	0
2.07495596615	0.471087077185	-0.93741793337	-2.70093231083	-4.25708316871	1	0	1
2.70393345746	1.48407371808	0.163803265523	-0.953668043843	-1.94248876657	1	0	0
2.06389469225	-0.0755738923852	-2.92641580871	-5.04175647103	-7.61012482887	1	0	1
2.10485326416	0.872704672045	0.326914159157	-0.285853612763	-1.48111355983	1	0	1
1.81110427716	2.89322441563	3.29286249846	3.9417914427	4.72023364519	1	0	0
1.94130315074	0.144287847234	-1.42153236211	-3.50020384638	-5.7178700455	1	0	0
1.56764687199	2.54684365782	3.3264521293	4.6155422543	5.90341168681	1	0	1
2.73314248818	0.790912520893	-1.16412540293	-2.92583629265	-4.23403662942	1	0	1
